address,categories,city,keys,menus.amountMax,menus.amountMin,name,postalCode,priceRangeMin,priceRangeMax,province
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,6.99,6.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,4.95,4.95,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,19.99,19.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,4.99,4.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,6.99,6.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,29.99,29.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,4.99,4.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,29.99,29.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,29.99,29.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,29.99,29.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,6.99,6.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,13.99,13.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,5.29,5.29,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,16.99,16.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,25.99,25.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,6.99,6.99,Butera's,14075,0,25,NY
32 Main St,Pizza Place,Hamburg,us/ny/hamburg/32mainst/240908192,29.99,29.99,Butera's,14075,0,25,NY
6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Clarence Center,us/ny/clarencecenter/6235goodrichrd/-473358438,27.55,27.55,Clarence Pizza Company,14032,0,25,NY
6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Clarence Center,us/ny/clarencecenter/6235goodrichrd/-473358438,27.55,27.55,Clarence Pizza Company,14032,0,25,NY
6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Clarence Center,us/ny/clarencecenter/6235goodrichrd/-473358438,7.65,7.65,Clarence Pizza Company,14032,0,25,NY
6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Clarence Center,us/ny/clarencecenter/6235goodrichrd/-473358438,27.55,27.55,Clarence Pizza Company,14032,0,25,NY
1642 Great Neck Rd,Pizza Place,Copiague,us/ny/copiague/1642greatneckrd/401165531,12,12,Albert's Pizza Shop,11726,0,25,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,10.95,10.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,26.95,26.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,12.5,12.5,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,11.95,11.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,10.95,10.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,12.95,12.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,12.5,12.5,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,26.5,26.5,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,12.75,12.75,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,55,55,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,10.95,10.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,10.95,10.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,12.95,12.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,10.95,10.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,10.99,10.99,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,10.95,10.95,Alitalia Pizzeria,11704,25,40,NY
999 W Montauk Hwy,Pizza Place,West Babylon,us/ny/westbabylon/999wmontaukhwy/789385751,11.95,11.95,Alitalia Pizzeria,11704,25,40,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,17.5,17.5,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,3.95,3.95,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,9.25,9.25,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,17,17,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,8.25,8.25,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,9.5,9.5,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,16.6,16.6,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,15.2,15.2,Joe's Pasta & Pizza,11706,0,25,NY
73 Howells Rd,"Pizza Place,Catering,Restaurants",Bay Shore,us/ny/bayshore/73howellsrd/954423372,8.25,8.25,Joe's Pasta & Pizza,11706,0,25,NY
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,19.95,8.99,Goomba's Pizzeria,78154,0,25,TX
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,13.75,13.75,Goomba's Pizzeria,78154,0,25,TX
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,1.85,1.85,Goomba's Pizzeria,78154,0,25,TX
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,2.95,2.95,Goomba's Pizzeria,78154,0,25,TX
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,21.95,8.99,Goomba's Pizzeria,78154,0,25,TX
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,21.25,8.99,Goomba's Pizzeria,78154,0,25,TX
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,21.25,8.99,Goomba's Pizzeria,78154,0,25,TX
6044 FM 3009,Pizza Place,Schertz,us/tx/schertz/6044fm3009/-301231988,10.95,10.95,Goomba's Pizzeria,78154,0,25,TX
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,11.95,11.95,San Gennaro Pizza and Pasta,10522,0,25,NY
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,10.95,10.95,San Gennaro Pizza and Pasta,10522,0,25,NY
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,11.95,11.95,San Gennaro Pizza and Pasta,10522,0,25,NY
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,10.95,10.95,San Gennaro Pizza and Pasta,10522,0,25,NY
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,11.95,11.95,San Gennaro Pizza and Pasta,10522,0,25,NY
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,11.95,11.95,San Gennaro Pizza and Pasta,10522,0,25,NY
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,11.95,11.95,San Gennaro Pizza and Pasta,10522,0,25,NY
225 Ashford Ave,Pizza Place,Dobbs Ferry,us/ny/dobbsferry/225ashfordave/-43116121,11.95,11.95,San Gennaro Pizza and Pasta,10522,0,25,NY
1455 State Road 436,"Italian Restaurant,Pizza Place",Casselberry,us/fl/casselberry/1455stateroad436/569735235,13.95,13.95,Anthony's NY Pizza,32707,25,40,FL
1455 State Road 436,"Italian Restaurant,Pizza Place",Casselberry,us/fl/casselberry/1455stateroad436/569735235,13.95,13.95,Anthony's NY Pizza,32707,25,40,FL
1455 State Road 436,"Italian Restaurant,Pizza Place",Casselberry,us/fl/casselberry/1455stateroad436/569735235,11.95,11.95,Anthony's NY Pizza,32707,25,40,FL
954 B St,"Pizza,Restaurant,Pizza Place,Restaurants",Hayward,us/ca/hayward/954bst/313425816,15.85,15.85,The Pizza House,94541,0,25,CA
836 W Indiantown Rd,"Italian Restaurant,Pizza Place",Jupiter,us/fl/jupiter/836windiantownrd/-251189155,17.95,17.95,Zipz's NY Pizza & Italian,33458,25,40,FL
836 W Indiantown Rd,"Italian Restaurant,Pizza Place",Jupiter,us/fl/jupiter/836windiantownrd/-251189155,21.95,18.95,Zipz's NY Pizza & Italian,33458,25,40,FL
836 W Indiantown Rd,"Italian Restaurant,Pizza Place",Jupiter,us/fl/jupiter/836windiantownrd/-251189155,21.95,18.95,Zipz's NY Pizza & Italian,33458,25,40,FL
11020 Bollinger Canyon Rd,Pizza Place,San Ramon,us/ca/sanramon/11020bollingercanyonrd/1848580038,15.99,15.99,Ascona Pizza Company,94582,0,25,CA
540 S Elm St,"Restaurant,Pizza Place",Waconia,us/mn/waconia/540selmst/2034639926,9.99,9.99,D'Vinci's,55387,0,25,MN
905 E University Ave,Pizza Place,Las Cruces,us/nm/lascruces/905euniversityave/1950791508,15.95,15.95,Zeffiro New York Pizza,88001-5672,0,25,NM
16526 Keystone Blvd,Pizza Place,Parker,us/co/parker/16526keystoneblvd/1104795536,3.75,3.75,Lil Ricci's,80134,0,25,CO
16526 Keystone Blvd,Pizza Place,Parker,us/co/parker/16526keystoneblvd/1104795536,3.75,3.75,Lil Ricci's,80134,0,25,CO
90 New York 109,Pizza Place,North Babylon,us/ny/northbabylon/90newyork109/262411919,4.25,4.25,Villa Rosa Pizza,11703,0,25,NY
90 New York 109,Pizza Place,North Babylon,us/ny/northbabylon/90newyork109/262411919,16.15,16.15,Villa Rosa Pizza,11703,0,25,NY
90 New York 109,Pizza Place,North Babylon,us/ny/northbabylon/90newyork109/262411919,8.65,8.65,Villa Rosa Pizza,11703,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,18,18,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,6.95,6.95,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,14.5,14.5,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,12.95,12.95,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,14.95,14.95,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,12.95,12.95,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,16,16,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,13.5,13.5,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,18,18,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,13.25,13.25,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,6.95,6.95,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,13.5,13.5,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,14.95,14.95,Caruso's Pizza & Pasta,11803,0,25,NY
64 Manetto Hill Mall,Pizza Place,Plainview,us/ny/plainview/64manettohillmall/1488987741,16.95,16.95,Caruso's Pizza & Pasta,11803,0,25,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,16,16,Graziella's,11205,25,40,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,17,17,Graziella's,11205,25,40,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,16,16,Graziella's,11205,25,40,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,12,12,Graziella's,11205,25,40,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,15,15,Graziella's,11205,25,40,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,12,12,Graziella's,11205,25,40,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,15,15,Graziella's,11205,25,40,NY
232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Brooklyn,us/ny/brooklyn/232vanderbiltave/-1694562254,16,16,Graziella's,11205,25,40,NY
4131 FM 528,Pizza Place,Friendswood,us/tx/friendswood/4131fm528/1862305306,11.99,11.99,Saruzzo's New York,77546,0,25,TX
4131 FM 528,Pizza Place,Friendswood,us/tx/friendswood/4131fm528/1862305306,10.99,10.99,Saruzzo's New York,77546,0,25,TX
4131 FM 528,Pizza Place,Friendswood,us/tx/friendswood/4131fm528/1862305306,4.99,4.99,Saruzzo's New York,77546,0,25,TX
3489 Mission St,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",San Francisco,us/ca/sanfrancisco/3489missionst/1696032925,17.99,17.99,Zante Pizza and Indian Cuisine,94110,25,40,CA
3489 Mission St,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",San Francisco,us/ca/sanfrancisco/3489missionst/1696032925,13.99,13.99,Zante Pizza and Indian Cuisine,94110,25,40,CA
3489 Mission St,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",San Francisco,us/ca/sanfrancisco/3489missionst/1696032925,16.99,16.99,Zante Pizza and Indian Cuisine,94110,25,40,CA
3489 Mission St,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",San Francisco,us/ca/sanfrancisco/3489missionst/1696032925,18.99,18.99,Zante Pizza and Indian Cuisine,94110,25,40,CA
3489 Mission St,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",San Francisco,us/ca/sanfrancisco/3489missionst/1696032925,13.99,13.99,Zante Pizza and Indian Cuisine,94110,25,40,CA
3489 Mission St,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",San Francisco,us/ca/sanfrancisco/3489missionst/1696032925,18.99,18.99,Zante Pizza and Indian Cuisine,94110,25,40,CA
2220 Wildcat Reserve,Pizza Place,Littleton,us/co/littleton/2220wildcatreserve/-1399973405,17.5,17.5,Abo's Pizza,80129,0,25,CO
2220 Wildcat Reserve,Pizza Place,Littleton,us/co/littleton/2220wildcatreserve/-1399973405,17.5,17.5,Abo's Pizza,80129,0,25,CO
2220 Wildcat Reserve,Pizza Place,Littleton,us/co/littleton/2220wildcatreserve/-1399973405,2.75,2.75,Abo's Pizza,80129,0,25,CO
2220 Wildcat Reserve,Pizza Place,Littleton,us/co/littleton/2220wildcatreserve/-1399973405,17.5,17.5,Abo's Pizza,80129,0,25,CO
2220 Wildcat Reserve,Pizza Place,Littleton,us/co/littleton/2220wildcatreserve/-1399973405,10.75,10.75,Abo's Pizza,80129,0,25,CO
2220 Wildcat Reserve,Pizza Place,Littleton,us/co/littleton/2220wildcatreserve/-1399973405,17.5,17.5,Abo's Pizza,80129,0,25,CO
2220 Wildcat Reserve,Pizza Place,Littleton,us/co/littleton/2220wildcatreserve/-1399973405,17.5,17.5,Abo's Pizza,80129,0,25,CO
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,14,14,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,11,11,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,14,14,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,15,15,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,14,14,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,15,15,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,4,4,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,9,9,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,15,15,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,12,12,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,15,15,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,14,14,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,14,14,Papa Murphy's,84119,0,25,UT
3525 W 3500 S,"Restaurant,Pizza Place",West Valley City,us/ut/westvalleycity/3525w3500s/1112396794,14,14,Papa Murphy's,84119,0,25,UT
190 New Hyde Park Rd,Pizza Place,Franklin Square,us/ny/franklinsquare/190newhydeparkrd/-1640302401,16.25,3.22,Olivetto's,11010,0,25,NY
476 E Meadow Ave,Pizza Place,East Meadow,us/ny/eastmeadow/476emeadowave/-63672102,16.25,15.25,Pietro's Pizza,11554,0,25,NY
2162 Merrick Mall,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",Merrick,us/ny/merrick/2162merrickmall/-1114914867,14.95,14.95,Milos Ristorante,11566,0,25,NY
17098 Magnolia St,Pizza Place,Fountain Valley,us/ca/fountainvalley/17098magnoliast/274045439,7.89,7.89,Rocco's Pizzeria,92708,0,25,CA
17098 Magnolia St,Pizza Place,Fountain Valley,us/ca/fountainvalley/17098magnoliast/274045439,1.85,1.85,Rocco's Pizzeria,92708,0,25,CA
1595 Bowis Dr,"Pizza,Caterers,Pizza Place,Restaurants",Point of Rocks,us/md/pointofrocks/1595bowisdr/-764750354,8.49,5.49,Aroma House,21777,0,25,MD
395 S Main St,Pizza Place,Canandaigua,us/ny/canandaigua/395smainst/1255882315,20.5,20.5,Faro's New York style pizza,14424,0,25,NY
2238 John Rolfe Pkwy,Pizza Place,Henrico,us/va/henrico/2238johnrolfepkwy/1541404618,3.1,3.1,Rudino's,23233,0,25,VA
2238 John Rolfe Pkwy,Pizza Place,Henrico,us/va/henrico/2238johnrolfepkwy/1541404618,12.45,12.45,Rudino's,23233,0,25,VA
2238 John Rolfe Pkwy,Pizza Place,Henrico,us/va/henrico/2238johnrolfepkwy/1541404618,12.85,12.85,Rudino's,23233,0,25,VA
2238 John Rolfe Pkwy,Pizza Place,Henrico,us/va/henrico/2238johnrolfepkwy/1541404618,9.45,9.45,Rudino's,23233,0,25,VA
2238 John Rolfe Pkwy,Pizza Place,Henrico,us/va/henrico/2238johnrolfepkwy/1541404618,2.5,2.5,Rudino's,23233,0,25,VA
2238 John Rolfe Pkwy,Pizza Place,Henrico,us/va/henrico/2238johnrolfepkwy/1541404618,4,4,Rudino's,23233,0,25,VA
2238 John Rolfe Pkwy,Pizza Place,Henrico,us/va/henrico/2238johnrolfepkwy/1541404618,18.85,14.15,Rudino's,23233,0,25,VA
7124 Highway 9,Pizza Place,Inman,us/sc/inman/7124highway9/1108010016,9.99,7.99,Pepperoni Express Pizza Co.,29349,0,25,SC
7124 Highway 9,Pizza Place,Inman,us/sc/inman/7124highway9/1108010016,9.99,7.99,Pepperoni Express Pizza Co.,29349,0,25,SC
104 N Elm St,"Pizza,Delicatessens,American restaurants,Pizza Place,Restaurants",Greensboro,us/nc/greensboro/104nelmst/859567431,11.95,11.95,Venice Italian Pizza & Subs,27401,0,25,NC
104 N Elm St,"Pizza,Delicatessens,American restaurants,Pizza Place,Restaurants",Greensboro,us/nc/greensboro/104nelmst/859567431,11.95,11.95,Venice Italian Pizza & Subs,27401,0,25,NC
104 N Elm St,"Pizza,Delicatessens,American restaurants,Pizza Place,Restaurants",Greensboro,us/nc/greensboro/104nelmst/859567431,7.95,7.95,Venice Italian Pizza & Subs,27401,0,25,NC
104 N Elm St,"Pizza,Delicatessens,American restaurants,Pizza Place,Restaurants",Greensboro,us/nc/greensboro/104nelmst/859567431,11.95,11.95,Venice Italian Pizza & Subs,27401,0,25,NC
104 N Elm St,"Pizza,Delicatessens,American restaurants,Pizza Place,Restaurants",Greensboro,us/nc/greensboro/104nelmst/859567431,11.95,11.95,Venice Italian Pizza & Subs,27401,0,25,NC
10314 Bristow Center Dr,Pizza Place,Bristow,us/va/bristow/10314bristowcenterdr/-480867162,12,12,Tony's New York Pizza,20136,25,40,VA
10314 Bristow Center Dr,Pizza Place,Bristow,us/va/bristow/10314bristowcenterdr/-480867162,12,12,Tony's New York Pizza,20136,25,40,VA
10314 Bristow Center Dr,Pizza Place,Bristow,us/va/bristow/10314bristowcenterdr/-480867162,9.5,9.5,Tony's New York Pizza,20136,25,40,VA
